Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
58	4720000	1.5	0.014998881	-26.4285	0.1291	-356.89368	1219.0	1.3078023	0.24737671	2.5872152e-05	149.0	-0.0028665033	12.980745	0.12413335	0.002655437	-0.31605294	0.0190375	-0.04156368	-8.9290035e-05	0.02774412	179.0804	-337.6306	55.323513	-337.21182	55.260063	58.0	9636.584
59	4800000	1.5	0.014999048	-35.974113	0.11799264	-347.40784	1219.0	3.926763	0.28399593	2.3840514e-05	149.0	0.04725638	13.226822	0.3207105	0.0033010533	-0.34932142	0.03285	0.6678178	0.00069987413	0.20186725	198.35553	-338.903	55.32965	-338.57065	54.02198	59.0	9805.777
60	4880000	1.5	0.014999196	-27.642447	0.3371205	-365.52286	1219.0	1.5794971	0.3113039	3.1243493e-05	149.0	-0.041103013	12.993239	0.16177115	0.0010075396	-0.33013436	0.006825	-0.57610035	-7.1372226e-05	0.15655819	175.5126	-337.37183	54.07676	-337.43097	53.365036	60.0	9975.949
61	4960000	1.5	0.014999316	-28.000608	0.22318919	-348.1299	1219.0	3.3203032	0.2946181	6.609676e-05	62.0	0.010038561	13.171707	0.2865998	0.015946269	-0.33676243	0.12235	0.13429132	0.017165704	0.21175942	107.55235	-347.88956	47.575287	-347.87433	47.19116	61.0	10137.636
62	5040000	1.5	0.014999421	-24.993376	0.24292064	-371.22363	1219.0	2.0680363	0.33261505	7.7785e-05	149.0	-0.011259511	13.048273	0.19693044	0.0004603129	-0.3389902	0.004425	-0.15937269	-0.00026120502	0.10035961	265.4765	-347.0464	48.79288	-346.5366	48.284645	62.0	10307.019
63	5120000	1.5	0.01499951	-31.780745	0.19002344	-356.10507	1219.0	1.7669094	0.31669208	4.4525346e-05	149.0	-0.002699122	13.019337	0.18786867	0.0017731125	-0.36978957	0.0136875	-0.03928116	0.00011487884	0.05264652	172.6169	-347.16135	49.630703	-347.3123	49.584854	63.0	10477.426
64	5200000	1.5	0.014999585	-29.219744	0.1793239	-358.1424	1219.0	1.6266959	0.32113904	2.516645e-05	149.0	-0.006602168	13.005835	0.15286982	0.0015644961	-0.39831355	0.011225	-0.093590505	-0.00042098007	0.026214462	139.31459	-346.87668	46.108456	-347.46274	45.993855	64.0	10647.976
65	5280000	1.5	0.014999655	-28.303673	0.15876563	-356.86304	1219.0	1.6821673	0.31513256	2.783319e-05	149.0	0.0035507472	13.011822	0.17738889	0.0007813345	-0.41442877	0.0052625	0.048603013	-0.00018789139	0.027254842	143.84457	-349.3148	43.84738	-349.60733	43.24503	65.0	10820.299
66	5360000	1.5	0.014999704	-29.699604	0.19693905	-368.3782	1219.0	1.9769946	0.3283183	5.2821113e-05	149.0	0.009880715	13.042436	0.24109457	0.0014165841	-0.39345118	0.0144375	0.13699383	0.00010379577	0.0708311	235.28752	-349.96927	39.74106	-349.44547	39.374866	66.0	10990.587
67	5440000	1.5	0.014999748	-31.99914	0.3369459	-356.42935	1219.0	1.3778676	0.31538463	3.905514e-05	149.0	-0.043503582	12.997012	0.1771477	0.0009564983	-0.39074188	0.0112	-0.610358	6.8165114e-05	0.086480305	193.71146	-349.98337	38.720226	-349.98584	39.17619	67.0	11160.47
