Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
65	5280000	1.5	0.014999655	-29.385902	0.095474035	-358.8418	1219.0	1.0666367	0.22149141	2.593195e-05	149.0	0.0006037708	14.018326	0.09991615	0.00042441086	-0.29792306	0.0019125	0.008922992	-6.507373e-05	0.011249004	133.93185	-346.43747	26.551317	-347.22238	26.085697	65.0	3542.0264
66	5360000	1.5	0.014999704	-29.551016	0.09864144	-358.67798	1219.0	1.0500683	0.2343153	2.4379067e-05	149.0	-0.00055028085	14.01689	0.09817965	0.0023379277	-0.33384988	0.0261375	-0.009066811	-0.0001427494	0.01028949	135.65553	-345.7869	24.860907	-346.1459	24.445667	66.0	3599.745
67	5440000	1.5	0.014999748	-30.408688	0.093835324	-357.1309	1219.0	1.03847	0.22835083	2.5080324e-05	149.0	0.00020248347	14.015458	0.096402824	0.00077912404	-0.3388653	0.00785	0.0027410816	-8.370628e-05	0.008898383	140.63756	-346.08044	22.718288	-347.303	22.880024	67.0	3657.3762
68	5520000	1.5	0.014999791	-29.01473	0.09857828	-358.7426	1219.0	1.078744	0.23813474	2.8144364e-05	149.0	0.00022602454	14.014186	0.1013544	0.0007867709	-0.3537218	0.0046625	0.003116282	-0.0004438471	0.010805382	138.03793	-347.8472	25.28098	-348.39935	25.32086	68.0	3715.1157
69	5600000	1.5	0.01499982	-30.073973	0.10008532	-359.73535	1219.0	1.1025518	0.25827008	2.6444719e-05	149.0	0.0005686787	14.012927	0.104295604	0.0011144083	-0.37807086	0.00585	0.008139937	-0.00014178695	0.0115837855	142.74017	-348.58228	24.196157	-349.85538	23.833849	69.0	3772.7812
70	5680000	1.5	0.014999851	-29.505346	0.10571591	-360.65765	1219.0	1.1863606	0.26487988	2.8363644e-05	149.0	0.0013689449	14.0119915	0.11333326	0.00039213392	-0.38860032	0.002125	0.02055173	-0.00028872924	0.013866893	148.4103	-347.6076	23.821302	-348.02383	23.803679	70.0	3830.4358
71	5760000	1.5	0.014999868	-28.989304	0.114442386	-359.37195	1219.0	1.1192485	0.26379636	3.4162942e-05	149.0	-0.0017202066	14.010715	0.10899641	0.0019504032	-0.40691176	0.0247375	-0.026479779	0.00070595037	0.012547221	146.3227	-344.28528	25.794626	-345.24655	25.721777	71.0	3888.1267
72	5840000	1.5	0.014999894	-31.50747	0.100994244	-357.23004	1219.0	1.0959011	0.26269427	2.7535792e-05	149.0	0.00067319826	14.009452	0.10547467	0.0016416553	-0.43796962	0.0136125	0.009165695	-0.00060147553	0.009322823	153.3512	-343.05768	22.006687	-343.98462	21.744698	72.0	3945.901
73	5920000	1.5	0.01499991	-29.476402	0.10441092	-356.87704	1219.0	1.0925049	0.2498086	2.7272234e-05	149.0	-0.00023345463	14.008181	0.10502175	0.0011165476	-0.44527823	0.009075	-0.0036989667	-5.9574127e-06	0.008631092	145.31108	-344.3139	23.125198	-345.09085	22.836943	73.0	4003.7322
74	6000000	1.5	0.014999923	-30.078257	0.10708318	-357.8172	1219.0	1.1515412	0.2702524	2.8702361e-05	149.0	0.0006768542	14.007142	0.1114864	0.00063191645	-0.4536161	0.003375	0.009937024	-0.0005147917	0.00964569	152.58539	-342.289	20.711678	-342.37137	19.80082	74.0	4061.3958
75	6080000	1.5	0.014999928	-28.59785	0.10968168	-356.43094	1219.0	1.0945703	0.26182622	2.4516426e-05	55.0	-0.0010757416	14.005818	0.10675574	0.017556453	-0.4556084	0.12735	-0.017572744	0.018675055	0.008557398	147.72731	-347.5915	16.830015	-348.33267	17.155107	75.0	4111.378
