Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
52	4240000	1.5	0.014996949	-28.656479	0.12355691	-362.56906	1219.0	1.3812118	0.22919254	4.1009473e-05	149.0	-0.00037315383	16.666006	0.12181768	0.0013312034	-0.11699879	0.0069625	-0.010118642	-0.0001653555	0.00016084389	0.02324465	132.9679	-301.54544	95.73036	-301.10614	95.39672	52.0	3418.1792
53	4320000	1.5	0.014997421	-29.676897	0.12340073	-364.54718	1219.0	1.5169489	0.2163465	3.4826007e-05	149.0	0.003942333	16.666122	0.13965751	0.0041656806	-0.17669782	0.0396125	0.06394791	4.98785e-05	0.00014127197	0.027626129	142.31026	-285.88635	106.60144	-285.832	106.45002	53.0	3492.2075
54	4400000	1.5	0.014997812	-32.899017	0.1190145	-356.1933	1219.0	1.5319257	0.21323326	1.8641655e-05	149.0	0.003720265	16.666903	0.13450626	0.0019249929	-0.21724077	0.0175	0.061982434	-4.0661238e-05	0.00014266282	0.023968391	161.49426	-286.8378	103.4775	-286.34753	103.53201	54.0	3565.9077
55	4480000	1.5	0.014998151	-29.625013	0.13341396	-354.18704	1219.0	1.3635008	0.19661549	1.4668214e-05	17.0	-0.0033668743	16.665545	0.11894289	0.023779843	-0.219254	0.12575	-0.072072074	0.02359208	0.00018331873	0.017408317	136.89758	-317.79578	86.42405	-317.51813	86.64125	55.0	3613.0527
56	4560000	1.5	0.014998434	-25.74639	0.161915	-378.74722	1219.0	3.273323	0.21642666	5.4925003e-05	149.0	0.04602318	16.844969	0.35522678	0.0014804146	-0.24491549	0.016475	0.8129318	0.00036476346	0.00016157598	0.27062643	301.5598	-286.1234	102.9853	-286.82123	101.73443	56.0	3686.6418
57	4640000	1.5	0.0149986725	-32.723675	0.2930577	-373.89706	1219.0	2.6019492	0.19034949	3.0572202e-05	3.0	0.012661907	16.780155	0.34569505	0.018189272	-0.24547839	0.1149875	0.20244555	0.014594702	0.00012516936	0.057207435	187.13788	-253.86816	121.13357	-253.44202	121.05566	57.0	3730.96
58	4720000	1.5	0.014998881	-33.67746	0.18356721	-348.04834	1219.0	2.3798332	0.19948992	2.5202482e-05	149.0	0.004419005	16.76081	0.20285216	0.0024454684	-0.28408527	0.0245125	0.07307804	-0.0005587795	0.00012049869	0.13726878	213.1686	-272.04642	111.95181	-272.53528	110.50022	58.0	3804.5964
59	4800000	1.5	0.014999048	-30.820572	0.2664566	-340.63184	1219.0	4.27556	0.19381747	2.6487536e-05	9.0	0.020435302	16.957512	0.35147953	0.018107995	-0.28351283	0.09865	0.34072894	0.016591366	0.00016352223	0.17639312	130.5628	-299.4618	97.01539	-299.6009	96.92743	59.0	3850.079
60	4880000	1.5	0.014999196	-25.75277	0.29658502	-361.43784	1219.0	1.5662013	0.20112443	2.4349883e-05	149.0	-0.02730863	16.688942	0.18088934	0.0021857165	-0.2594929	0.02135	-0.4918701	0.0015911103	0.00019667544	0.12032161	192.29158	-319.526	81.61713	-319.1705	81.78103	60.0	3923.7898
61	4960000	1.5	0.014999316	-26.827381	0.23570423	-369.86615	1219.0	2.0963583	0.20108433	4.5617307e-05	149.0	0.021534892	16.74337	0.3265913	0.007417044	-0.29420903	0.0409	0.36907923	0.005144044	0.00015294635	0.07487459	193.69008	-297.74048	95.37102	-297.41202	95.962166	61.0	3997.716
62	5040000	1.5	0.014999421	-32.405376	0.24630079	-358.82367	1219.0	1.2138809	0.20106804	2.0640178e-05	149.0	-0.015393919	16.685472	0.18274744	0.008471183	-0.31763315	0.052575	-0.28366143	0.0032909561	0.00012794367	0.03526268	170.00888	-237.15285	134.43114	-236.61928	134.09952	62.0	4071.606
63	5120000	1.5	0.01499951	-32.34229	0.121601254	-343.26242	1219.0	2.765232	0.19822875	2.7646422e-05	149.0	0.025514191	16.813005	0.22987416	0.0010965725	-0.3292599	0.017825	0.44957066	0.0003226734	0.00013389917	0.15543666	176.80826	-256.74326	119.591965	-256.82556	118.916046	63.0	4145.5474
64	5200000	1.5	0.014999585	-27.896431	0.22319421	-349.79868	1219.0	1.6562642	0.19713576	1.7333434e-05	149.0	-0.01823446	16.702654	0.14573222	0.005029497	-0.32281926	0.0660125	-0.33243296	0.0060697803	0.0001644253	0.052463055	152.68336	-291.07922	93.89844	-290.83237	93.34104	64.0	4219.238
65	5280000	1.5	0.014999655	-26.650856	0.16354842	-359.201	1219.0	1.2738627	0.19422539	2.4184672e-05	149.0	0.0049548303	16.688799	0.18372366	0.0010517046	-0.32676554	0.0076375	0.08341944	0.0002592617	0.00015725759	0.030016609	184.1835	-293.76276	93.28646	-293.79605	92.76598	65.0	4293.177
66	5360000	1.5	0.014999704	-29.327534	0.18444312	-358.28986	1219.0	1.2180011	0.19319035	2.8735853e-05	149.0	0.00014835731	16.687899	0.1855587	0.0046659857	-0.3504362	0.0518875	-0.005434825	0.0021549393	0.0001378511	0.01971098	168.1108	-284.0915	99.118996	-284.28442	98.91998	66.0	4366.969
67	5440000	1.5	0.014999748	-31.195576	0.13301927	-349.7046	1219.0	1.5105816	0.20063488	1.5087717e-05	149.0	0.0029065358	16.68815	0.14569278	0.002282191	-0.3833057	0.0179875	0.047145568	4.129475e-05	0.00016005042	0.03246985	163.96754	-297.18976	91.36581	-297.4011	91.08703	67.0	4441.002
68	5520000	1.5	0.014999791	-29.626831	0.1620079	-351.87485	1219.0	1.3072912	0.19371606	1.556676e-05	149.0	-0.005490043	16.687225	0.1384003	0.001069904	-0.37551168	0.0133125	-0.102168575	0.00047920132	0.00018610807	0.017248716	161.59503	-308.59763	80.930466	-308.838	80.94461	68.0	4514.698
69	5600000	1.5	0.01499982	-27.460081	0.15952042	-356.3179	1219.0	1.1403775	0.20475332	2.1707929e-05	149.0	0.0013778977	16.686094	0.16510747	0.0014384846	-0.3944828	0.0156375	0.01918593	0.00041087798	0.000169379	0.014301893	170.24742	-305.138	80.79611	-304.38034	81.106735	69.0	4588.718
70	5680000	1.5	0.014999851	-29.815374	0.13583332	-351.61096	1219.0	1.2282562	0.21067686	1.8575376e-05	149.0	-0.00043049228	16.685308	0.13412572	0.0010929833	-0.42498976	0.0082375	-0.011418639	-0.00014667473	0.00016695545	0.010950367	155.17155	-301.82394	82.82736	-302.29837	81.79471	70.0	4662.522
